elev_ft,stor_af
836.8,128330.4
836.9,128517.1
837.0,128704.0
837.1,128891.0
837.2,129078.1
837.3,129265.5
837.4,129452.9
837.5,129640.6
837.6,129828.4
837.7,130016.3
837.8,130204.4
837.9,130392.6
838.0,130581.0
838.1,130769.5
838.2,130958.2
838.3,131147.1
838.4,131336.1
838.5,131525.3
838.6,131714.7
838.7,131904.2
838.8,132093.9
838.9,132283.7
839.0,132473.7
839.1,132663.9
839.2,132854.2
839.3,133044.7
839.4,133235.4
839.5,133426.3
839.6,133617.3
839.7,133808.4
839.8,133999.8
839.9,134191.3
840.0,134382.8
